UserID,last_session,first_session,session_count,avg_duration,avg_demand,total_demand,num_chargers_used,num_locations_used,tenure_days,days_since_last_session,churned,common_charger_type,common_location,common_company
1924,2022-03-14 20:37:00,2022-03-14 20:37:00,1,2.0,0.15,0.15,1,1,0,200,1,0,resort,1
1925,2022-02-18 09:52:00,2022-02-18 09:52:00,1,40.0,17.55,17.55,1,1,0,224,1,1,public area,0
1926,2022-02-22 11:43:00,2021-10-07 16:03:00,15,85.73333333333333,11.273333333333333,169.1,3,3,137,220,1,0,public area,0
1927,2022-02-07 19:12:00,2021-12-10 18:15:00,6,108.0,20.595000000000002,123.57000000000001,5,3,59,235,1,0,apartment,0
1928,2022-02-17 21:48:00,2022-02-13 16:40:00,4,269.25,31.5075,126.03,3,2,4,225,1,1,hotel,0
1929,2022-02-28 11:23:00,2022-02-23 13:46:00,7,89.28571428571429,13.1,91.7,7,3,4,214,1,0,public area,0
1930,2022-02-23 22:25:00,2021-10-18 13:32:00,36,86.77777777777777,15.453333333333331,556.3199999999999,8,3,128,219,1,1,public area,0
1931,2022-02-21 14:14:00,2022-02-16 14:38:00,2,220.0,25.299999999999997,50.599999999999994,1,1,4,221,1,0,company,1
1932,2022-02-22 10:38:00,2022-02-22 10:38:00,1,40.0,21.92,21.92,1,1,0,220,1,1,public institution,0
1933,2022-02-12 20:53:00,2022-02-12 20:53:00,1,203.0,21.29,21.29,1,1,0,230,1,0,hotel,1
1934,2022-02-07 08:56:00,2021-10-11 15:39:00,15,31.333333333333332,15.483333333333333,232.25,9,3,118,235,1,1,public area,0
1935,2022-02-03 15:44:00,2022-02-03 15:44:00,1,42.0,4.54,4.54,1,1,0,239,1,0,company,1
1936,2022-02-25 18:50:00,2022-02-25 18:50:00,1,35.0,2.14,2.14,1,1,0,217,1,0,public area,1
1937,2022-02-24 15:51:00,2022-02-24 15:51:00,1,29.0,12.17,12.17,1,1,0,218,1,1,public institution,0
1938,2022-02-26 20:02:00,2022-02-26 18:47:00,2,40.5,24.965,49.93,2,1,0,216,1,1,public institution,0
1939,2022-02-04 14:25:00,2022-02-02 06:22:00,4,36.25,12.434999999999999,49.739999999999995,3,3,2,238,1,1,public parking lot,0
1940,2022-02-18 14:10:00,2022-02-18 14:10:00,1,173.0,19.06,19.06,1,1,0,224,1,0,hotel,1
1941,2022-02-17 09:01:00,2022-02-17 08:57:00,3,8.0,2.313333333333333,6.9399999999999995,2,1,0,225,1,1,public parking lot,0
1942,2022-02-08 14:21:00,2022-02-07 16:55:00,3,43.0,22.276666666666667,66.83,2,1,0,234,1,1,public parking lot,0
1943,2022-02-12 19:32:00,2022-02-11 17:39:00,3,402.3333333333333,16.116666666666667,48.35,3,3,1,230,1,0,apartment,0
1944,2022-02-23 16:41:00,2022-02-17 17:01:00,10,20.6,9.795,97.95,8,4,5,219,1,1,public parking lot,0
1945,2022-02-20 14:06:00,2022-02-20 14:06:00,1,118.0,14.06,14.06,1,1,0,222,1,0,public area,0
1946,2022-02-21 17:28:00,2022-01-13 13:41:00,20,625.35,8.402,168.04,2,2,39,221,1,0,resort,0
1947,2022-02-13 18:36:00,2022-01-15 19:39:00,27,168.74074074074073,25.307407407407407,683.3,11,6,28,229,1,0,resort,0
1948,2022-02-07 11:36:00,2021-12-13 06:53:00,2,41.5,18.275,36.55,2,1,56,235,1,1,public institution,0
1949,2022-02-28 17:05:00,2022-02-26 15:21:00,5,49.4,3.844,19.22,3,3,2,214,1,0,hotel,0
1950,2022-02-26 12:29:00,2022-02-24 17:43:00,2,55.0,3.015,6.03,2,2,1,216,1,0,public institution,0
1951,2022-02-23 13:59:00,2022-02-21 16:53:00,4,54.25,13.8125,55.25,4,3,1,219,1,0,sightseeing,0
1952,2022-02-02 14:21:00,2022-02-02 14:21:00,1,67.0,3.9,3.9,1,1,0,240,1,0,sightseeing,0
1953,2022-02-25 17:36:00,2022-02-25 15:23:00,2,102.0,5.875,11.75,1,1,0,217,1,1,hotel,0
1955,2022-02-24 16:37:00,2021-10-02 16:17:00,47,32.04255319148936,9.16531914893617,430.77,23,5,145,218,1,1,public institution,0
1956,2022-02-22 08:57:00,2022-02-07 09:48:00,14,52.285714285714285,25.900714285714287,362.61,10,4,14,220,1,1,public area,0
1957,2022-02-22 17:34:00,2022-02-19 22:39:00,6,144.83333333333334,18.30666666666667,109.84,5,3,2,220,1,0,public area,0
1958,2022-02-23 11:43:00,2022-02-22 13:09:00,2,34.0,14.24,28.48,2,1,0,219,1,1,public parking lot,0
1959,2022-02-11 14:53:00,2022-02-05 22:01:00,5,25.2,16.05,80.25,5,3,5,231,1,1,public area,0
1961,2022-02-09 10:23:00,2022-02-09 10:23:00,1,63.0,7.27,7.27,1,1,0,233,1,0,sightseeing,0
1962,2022-02-24 19:54:00,2022-02-19 21:00:00,3,230.0,25.266666666666666,75.8,1,1,4,218,1,0,public area,1
1963,2022-02-28 14:06:00,2022-02-28 14:06:00,1,37.0,30.84,30.84,1,1,0,214,1,1,hotel,0
1964,2022-02-13 14:02:00,2022-02-11 10:23:00,5,31.8,12.45,62.25,5,3,2,229,1,1,sightseeing,0
1965,2022-02-18 13:00:00,2021-10-25 10:11:00,17,50.76470588235294,21.611176470588234,367.39,7,3,116,224,1,1,public parking lot,0
1966,2022-02-26 13:24:00,2022-02-21 11:52:00,4,43.75,26.9375,107.75,4,3,5,216,1,1,sightseeing,0
1968,2022-02-17 17:39:00,2022-02-15 16:22:00,2,56.5,21.705000000000002,43.410000000000004,2,2,2,225,1,1,hotel,0
1969,2022-02-12 21:34:00,2022-02-12 21:34:00,1,828.0,30.87,30.87,1,1,0,230,1,0,hotel,0
1970,2022-02-23 15:23:00,2022-02-23 15:23:00,1,1.0,0.28,0.28,1,1,0,219,1,1,public parking lot,0
1971,2022-02-13 12:24:00,2022-01-27 08:13:00,3,55.0,20.56,61.68,3,3,17,229,1,1,public parking lot,0
1972,2022-02-03 20:22:00,2022-02-03 20:22:00,1,40.0,27.77,27.77,1,1,0,239,1,1,public area,0
1973,2022-02-27 15:25:00,2022-02-27 15:25:00,1,40.0,10.36,10.36,1,1,0,215,1,1,public parking lot,0
1974,2022-02-14 13:32:00,2021-10-01 12:06:00,4,47.0,22.0075,88.03,3,3,136,228,1,1,sightseeing,0
1975,2022-02-18 16:41:00,2022-02-18 16:41:00,1,205.0,22.3,22.3,1,1,0,224,1,0,resort,1
1976,2022-02-17 11:30:00,2021-10-14 13:04:00,56,44.964285714285715,13.727500000000001,768.74,13,4,125,225,1,1,public parking lot,0
1977,2022-02-26 16:36:00,2021-11-15 13:03:00,26,403.8076923076923,26.456923076923076,687.88,8,5,103,216,1,0,apartment,0
1978,2022-02-04 18:53:00,2022-02-04 18:53:00,1,148.0,16.91,16.91,1,1,0,238,1,0,hotel,1
1979,2022-02-03 19:30:00,2021-11-16 14:50:00,4,67.25,4.085,16.34,4,3,79,239,1,0,public area,0
1980,2022-02-02 18:04:00,2022-01-29 14:00:00,4,331.0,18.689999999999998,74.75999999999999,3,2,4,240,1,0,resort,0
1981,2022-02-26 15:59:00,2022-02-24 21:53:00,2,166.0,16.085,32.17,2,1,1,216,1,0,hotel,0
1982,2022-01-31 15:35:00,2022-01-12 14:24:00,12,91.41666666666667,5.280833333333334,63.370000000000005,11,5,19,242,1,0,sightseeing,0
1983,2022-01-31 14:52:00,2022-01-31 14:52:00,1,31.0,14.28,14.28,1,1,0,242,1,1,public institution,0
1984,2022-02-16 13:27:00,2022-02-16 13:27:00,1,0.0,0.01,0.01,1,1,0,226,1,1,restaurant,0
1985,2022-02-19 20:21:00,2022-02-19 20:21:00,1,697.0,73.0,73.0,1,1,0,223,1,0,hotel,1
1986,2022-02-21 10:39:00,2021-10-01 05:48:00,17,292.94117647058823,34.572941176470586,587.74,3,2,143,221,1,0,resort,0
1987,2022-02-16 16:37:00,2022-02-16 16:37:00,1,284.0,31.0,31.0,1,1,0,226,1,0,hotel,1
1989,2022-02-12 17:41:00,2021-10-05 18:05:00,2,146.0,15.915,31.83,2,1,129,230,1,0,company,1
1990,2022-02-19 13:28:00,2022-02-19 13:28:00,1,66.0,3.8,3.8,1,1,0,223,1,0,market,1
1991,2022-02-19 13:20:00,2022-02-17 12:22:00,3,38.0,23.900000000000002,71.7,3,3,2,223,1,1,market,0
1992,2022-02-02 17:00:00,2022-02-02 17:00:00,1,313.0,36.6,36.6,1,1,0,240,1,0,resort,0
1993,2022-02-12 10:29:00,2022-02-12 10:29:00,1,145.0,4.05,4.05,1,1,0,230,1,0,resort,0
1994,2022-02-07 18:27:00,2021-10-27 23:11:00,2,40.0,18.08,36.16,2,1,102,235,1,1,apartment,0
1995,2022-02-06 16:57:00,2022-02-03 17:50:00,9,23.555555555555557,13.726666666666667,123.54,6,3,2,236,1,1,public parking lot,0
1996,2022-01-31 22:06:00,2021-12-05 22:08:00,4,174.25,19.700000000000003,78.80000000000001,2,1,56,242,1,0,public area,1
1997,2022-02-15 19:12:00,2021-10-04 11:52:00,6,35.166666666666664,19.561666666666667,117.37,4,4,134,227,1,1,market,0
1998,2022-01-12 09:27:00,2021-10-09 15:02:00,13,38.69230769230769,11.315384615384614,147.1,3,2,94,261,1,1,sightseeing,0
1999,2022-02-12 11:16:00,2021-10-16 10:57:00,34,277.7352941176471,10.581176470588234,359.76,4,3,119,230,1,0,company,0
2001,2022-02-20 14:48:00,2022-02-20 14:48:00,1,47.0,2.8,2.8,1,1,0,222,1,0,company,1
2002,2022-02-18 17:57:00,2022-02-15 21:03:00,3,111.33333333333333,13.299999999999999,39.9,2,1,2,224,1,0,company,1
2003,2022-02-11 15:01:00,2021-11-19 14:55:00,3,43.333333333333336,5.046666666666667,15.14,2,1,84,231,1,0,public area,0
2004,2022-02-19 18:57:00,2022-02-19 16:07:00,2,34.5,11.614999999999998,23.229999999999997,2,2,0,223,1,1,public area,0
2005,2022-02-09 11:55:00,2022-02-09 11:55:00,1,79.0,8.74,8.74,1,1,0,233,1,0,public area,1
2006,2022-02-19 13:13:00,2022-02-19 13:13:00,1,24.0,17.59,17.59,1,1,0,223,1,1,market,0
2007,2022-02-07 12:08:00,2022-02-06 16:50:00,2,72.0,26.445,52.89,2,2,0,235,1,0,hotel,0
2008,2022-02-02 17:48:00,2022-01-06 10:46:00,6,82.83333333333333,3.171666666666667,19.03,5,4,27,240,1,0,market,0
2010,2022-02-19 18:33:00,2022-02-17 19:19:00,2,1005.5,61.695,123.39,1,1,1,223,1,0,hotel,0
2011,2022-02-15 21:50:00,2022-02-03 22:34:00,6,176.33333333333334,10.351666666666667,62.11,2,2,11,227,1,0,hotel,0
2012,2022-02-28 19:01:00,2022-02-28 16:26:00,2,25.5,16.775000000000002,33.550000000000004,2,2,0,214,1,1,public area,0
2013,2022-02-27 19:01:00,2022-02-17 23:49:00,2,156.0,17.695,35.39,2,2,9,215,1,0,golf,1
2014,2022-02-12 14:38:00,2022-02-12 14:38:00,1,58.0,4.13,4.13,1,1,0,230,1,1,sightseeing,0
2015,2022-02-03 09:58:00,2022-02-03 09:58:00,1,22.0,15.51,15.51,1,1,0,239,1,1,public parking lot,0
2016,2022-02-25 15:14:00,2022-02-25 15:14:00,1,69.0,4.0,4.0,1,1,0,217,1,0,resort,0
2018,2022-02-21 10:15:00,2022-02-21 10:15:00,1,95.0,28.41,28.41,1,1,0,221,1,1,resort,0
2019,2022-02-19 16:05:00,2022-02-01 18:59:00,4,16.0,7.895,31.58,4,3,17,223,1,1,public institution,0
2020,2022-02-05 11:18:00,2022-01-17 08:22:00,13,183.07692307692307,22.48923076923077,292.36,3,1,19,237,1,0,apartment,1
2021,2022-02-08 00:50:00,2022-01-28 02:43:00,8,411.625,45.625,365.0,4,1,10,234,1,0,apartment,1
2022,2022-02-01 17:46:00,2022-01-31 17:26:00,2,217.0,23.904999999999998,47.809999999999995,2,1,1,241,1,0,resort,1
2024,2022-02-01 21:34:00,2022-02-01 21:34:00,1,358.0,36.43,36.43,1,1,0,241,1,0,hotel,1
2025,2022-02-02 12:16:00,2022-02-01 19:10:00,4,28.25,5.8825,23.53,1,1,0,240,1,0,resort,1
2026,2022-02-02 11:32:00,2022-02-02 11:32:00,1,79.0,8.7,8.7,1,1,0,240,1,0,hotel,1
2028,2022-02-04 20:50:00,2022-02-03 09:11:00,5,64.4,6.7459999999999996,33.73,3,1,1,238,1,0,resort,1
2029,2022-02-04 18:39:00,2022-02-04 18:39:00,1,300.0,31.4,31.4,1,1,0,238,1,0,resort,1
2030,2022-02-03 17:11:00,2022-02-03 16:07:00,2,113.0,13.565,27.13,2,1,0,239,1,0,hotel,1
2031,2022-02-05 01:06:00,2022-02-04 17:25:00,2,48.5,4.949999999999999,9.899999999999999,1,1,0,237,1,0,hotel,1
2032,2022-02-04 22:47:00,2022-02-04 19:12:00,2,150.0,16.4,32.8,1,1,0,237,1,0,hotel,1
2033,2022-02-05 20:55:00,2022-02-05 19:13:00,2,15.0,10.514999999999999,21.029999999999998,1,1,0,237,1,0,hotel,1
2034,2022-02-06 06:46:00,2022-02-05 20:44:00,4,70.5,7.205,28.82,1,1,0,236,1,0,resort,1
2035,2022-02-06 07:43:00,2022-02-06 07:43:00,1,40.0,4.7,4.7,1,1,0,236,1,0,apartment,1
2036,2022-02-06 16:26:00,2022-02-06 16:26:00,1,92.0,10.39,10.39,1,1,0,236,1,0,hotel,1
2037,2022-02-07 18:52:00,2022-02-06 19:15:00,4,56.75,6.0975,24.39,2,1,0,235,1,0,resort,1
2038,2022-02-08 17:10:00,2022-02-06 17:48:00,3,135.33333333333334,12.219999999999999,36.66,1,1,1,234,1,0,hotel,1
2039,2022-02-07 21:25:00,2022-02-07 21:25:00,1,0.0,44.02,44.02,1,1,0,235,1,0,resort,1
2040,2022-02-11 23:55:00,2022-02-11 23:55:00,1,450.0,47.0,47.0,1,1,0,230,1,0,hotel,1
2041,2022-02-09 16:24:00,2022-02-09 16:24:00,1,30.0,3.03,3.03,1,1,0,233,1,0,market,1
2042,2022-02-12 19:50:00,2022-02-10 17:01:00,4,67.5,12.294999999999998,49.17999999999999,2,1,2,230,1,0,hotel,1
2043,2022-02-13 17:18:00,2022-02-13 17:18:00,1,265.0,29.69,29.69,1,1,0,229,1,0,hotel,1
2044,2022-02-13 15:40:00,2022-02-13 15:40:00,1,240.0,24.1,24.1,1,1,0,229,1,0,hotel,1
2045,2022-02-11 18:51:00,2022-02-11 18:42:00,2,178.5,18.85,37.7,1,1,0,231,1,0,hotel,1
2046,2022-02-12 13:47:00,2022-02-12 13:47:00,1,150.0,15.14,15.14,1,1,0,230,1,0,public area,1
2047,2022-02-13 08:35:00,2022-02-12 08:17:00,2,150.5,15.375,30.75,1,1,1,229,1,0,resort,1
2048,2022-02-12 22:58:00,2022-02-12 15:46:00,2,128.0,12.35,24.7,1,1,0,229,1,0,resort,1
2049,2022-02-27 17:24:00,2022-02-27 17:24:00,1,70.0,6.9,6.9,1,1,0,215,1,0,hotel,1
2050,2022-02-15 17:56:00,2022-02-15 17:56:00,1,540.0,61.87,61.87,1,1,0,227,1,0,hotel,1
2051,2022-02-21 21:13:00,2022-02-15 19:46:00,4,143.25,19.16,76.64,4,1,6,221,1,0,resort,1
2052,2022-02-28 14:43:00,2022-02-23 14:40:00,3,151.66666666666666,17.433333333333334,52.3,2,1,5,214,1,0,company,1
2053,2022-02-16 07:35:00,2022-02-16 07:35:00,1,120.0,13.27,13.27,1,1,0,226,1,0,resort,1
2054,2022-02-15 22:58:00,2022-02-15 22:58:00,1,358.0,39.27,39.27,1,1,0,226,1,0,hotel,1
2055,2022-02-18 20:03:00,2022-02-17 19:24:00,5,144.8,15.38,76.9,2,1,1,224,1,0,hotel,1
2056,2022-02-17 17:45:00,2022-02-17 17:45:00,1,0.0,9.64,9.64,1,1,0,225,1,0,hotel,1
2057,2022-02-24 08:20:00,2022-02-18 15:47:00,3,173.33333333333334,19.763333333333332,59.28999999999999,2,1,5,218,1,0,hotel,1
2058,2022-02-19 20:56:00,2022-02-19 17:35:00,2,77.5,8.875,17.75,1,1,0,223,1,0,hotel,1
2059,2022-02-19 19:47:00,2022-02-19 19:47:00,1,240.0,26.93,26.93,1,1,0,223,1,0,resort,1
2060,2022-02-19 19:47:00,2022-02-19 19:47:00,1,398.0,42.31,42.31,1,1,0,223,1,0,hotel,1
2061,2022-02-20 06:54:00,2022-02-19 22:06:00,2,32.5,3.5300000000000002,7.0600000000000005,1,1,0,222,1,0,hotel,1
2062,2022-02-20 18:56:00,2022-02-20 18:56:00,1,241.0,26.73,26.73,1,1,0,222,1,0,resort,1
2063,2022-02-20 19:52:00,2022-02-20 13:17:00,2,280.0,30.8,61.6,1,1,0,222,1,0,hotel,1
2065,2022-02-21 21:22:00,2022-02-21 21:22:00,1,300.0,34.28,34.28,1,1,0,221,1,0,hotel,1
2066,2022-02-22 09:04:00,2022-02-22 09:04:00,1,89.0,10.05,10.05,1,1,0,220,1,0,resort,1
2067,2022-02-23 18:20:00,2022-02-23 18:20:00,1,540.0,60.15,60.15,1,1,0,219,1,0,resort,1
2068,2022-02-23 20:08:00,2022-02-23 20:08:00,1,171.0,19.13,19.13,1,1,0,219,1,0,resort,1
2069,2022-02-27 12:52:00,2022-02-23 20:49:00,5,144.8,16.056,80.28,2,1,3,215,1,0,hotel,1
2070,2022-02-26 06:23:00,2022-02-25 18:33:00,2,217.5,22.69,45.38,1,1,0,216,1,0,resort,1
2071,2022-02-27 20:15:00,2022-02-25 17:18:00,3,210.0,23.290000000000003,69.87,2,2,2,215,1,0,resort,1
2072,2022-02-26 21:52:00,2022-02-26 21:52:00,1,400.0,46.2,46.2,1,1,0,216,1,0,public area,1
2073,2022-02-26 17:48:00,2022-02-26 15:09:00,2,156.5,29.225,58.45,1,1,0,216,1,0,hotel,1
2074,2022-02-28 07:22:00,2022-02-27 07:53:00,4,105.0,11.575,46.3,2,1,0,214,1,0,resort,1
2075,2022-02-27 08:43:00,2022-02-27 08:43:00,1,150.0,17.28,17.28,1,1,0,215,1,0,resort,1
2076,2022-02-28 16:11:00,2022-02-28 15:52:00,2,150.5,17.105,34.21,1,1,0,214,1,0,hotel,1
2078,2022-02-10 11:06:00,2022-02-04 16:21:00,2,33.0,3.66,7.32,2,2,5,232,1,0,market,1
2079,2022-02-03 14:56:00,2022-02-03 14:56:00,1,54.0,3.1,3.1,1,1,0,239,1,0,restaurant,1
2080,2022-02-15 13:42:00,2022-02-15 13:42:00,1,95.0,50.98,50.98,1,1,0,227,1,1,public area,0
2081,2022-02-07 11:25:00,2021-10-25 22:44:00,21,90.47619047619048,30.685714285714283,644.4,11,6,104,235,1,1,public parking lot,0
2082,2022-02-02 11:30:00,2022-02-02 11:30:00,1,238.0,28.01,28.01,1,1,0,240,1,0,sightseeing,0
2083,2022-02-13 23:15:00,2022-02-09 12:41:00,3,303.0,34.9,104.69999999999999,2,2,4,228,1,0,hotel,0
2084,2022-02-06 08:32:00,2022-02-06 08:32:00,1,36.0,11.14,11.14,1,1,0,236,1,1,apartment,0
2085,2022-02-17 18:16:00,2022-01-19 16:06:00,32,514.875,19.49375,623.8,6,2,29,225,1,0,resort,0
2086,2022-02-07 07:51:00,2021-12-30 08:30:00,4,100.5,9.95,39.8,1,1,38,235,1,0,apartment,1
2087,2022-01-06 20:32:00,2022-01-06 20:32:00,1,870.0,20.77,20.77,1,1,0,267,1,0,resort,0
2088,2022-01-05 20:36:00,2022-01-05 20:36:00,1,60.0,6.45,6.45,1,1,0,268,1,0,resort,1
2089,2022-01-07 20:39:00,2022-01-07 20:39:00,1,241.0,25.56,25.56,1,1,0,266,1,0,resort,0
2090,2022-01-28 18:40:00,2022-01-25 17:34:00,6,42.333333333333336,5.484999999999999,32.91,6,4,3,245,1,0,hotel,0
2092,2022-01-28 16:34:00,2022-01-28 13:52:00,2,7.5,4.22,8.44,2,1,0,245,1,1,public parking lot,0
2093,2022-01-17 17:25:00,2022-01-16 20:01:00,3,298.3333333333333,31.150000000000002,93.45,2,1,0,256,1,0,resort,1
2094,2022-01-17 18:43:00,2022-01-17 18:43:00,1,53.0,50.64,50.64,1,1,0,256,1,1,market,0
2097,2022-01-28 16:23:00,2022-01-28 15:42:00,2,35.0,3.565,7.13,1,1,0,245,1,0,market,1
2098,2021-12-31 19:57:00,2021-12-31 19:51:00,2,0.5,25.175,50.35,1,1,0,273,1,0,resort,1
2099,2022-01-02 22:13:00,2022-01-02 21:03:00,2,30.0,23.12,46.24,1,1,0,271,1,0,resort,1
2100,2022-01-18 20:56:00,2022-01-12 12:12:00,3,161.66666666666666,15.983333333333334,47.95,3,2,6,255,1,0,apartment,1
2101,2022-01-28 14:05:00,2021-10-26 14:21:00,3,290.0,33.39333333333334,100.18,1,1,93,245,1,0,public area,1
2102,2022-01-15 18:26:00,2022-01-15 18:26:00,1,147.0,16.8,16.8,1,1,0,258,1,0,hotel,1
2103,2022-01-17 16:53:00,2022-01-05 17:17:00,2,76.0,7.805,15.61,2,1,11,256,1,0,market,1
2104,2022-01-19 13:02:00,2021-11-19 16:33:00,8,41.125,19.04375,152.35,2,1,60,254,1,1,company,0
2105,2022-01-08 14:14:00,2021-10-19 10:29:00,2,42.5,18.585,37.17,2,2,81,265,1,1,public area,0
2106,2022-01-11 12:59:00,2022-01-11 12:59:00,1,38.0,4.6,4.6,1,1,0,262,1,0,public institution,0
2107,2022-01-06 15:49:00,2022-01-06 15:49:00,1,40.0,18.4,18.4,1,1,0,267,1,1,public institution,0
2108,2022-01-20 19:38:00,2022-01-20 17:26:00,2,35.5,3.87,7.74,2,1,0,253,1,0,resort,1
2110,2022-01-20 14:44:00,2022-01-20 14:44:00,1,101.0,11.1,11.1,1,1,0,253,1,0,public area,0
2111,2022-01-18 12:53:00,2022-01-18 12:53:00,1,16.0,11.0,11.0,1,1,0,255,1,1,public institution,0
2112,2022-01-30 22:58:00,2021-12-30 14:16:00,18,149.22222222222223,8.483333333333333,152.7,3,3,31,242,1,0,public area,1
2114,2022-01-03 18:30:00,2021-11-19 11:19:00,2,49.5,36.835,73.67,2,2,45,270,1,1,market,0
2115,2022-01-05 11:37:00,2022-01-05 11:37:00,1,43.0,14.93,14.93,1,1,0,268,1,1,public area,0
2116,2022-01-10 11:28:00,2022-01-08 16:58:00,4,29.0,7.9075,31.63,2,1,1,263,1,0,hotel,1
2117,2022-01-03 14:02:00,2021-11-15 13:46:00,2,34.5,3.4799999999999995,6.959999999999999,1,1,49,270,1,0,market,1
2118,2022-01-19 12:46:00,2022-01-19 12:46:00,1,43.0,2.66,2.66,1,1,0,254,1,1,public parking lot,0
2119,2022-01-26 09:37:00,2022-01-22 13:30:00,4,27.75,23.6075,94.43,4,3,3,247,1,1,public area,0
2120,2022-01-07 13:55:00,2022-01-07 13:55:00,1,61.0,6.96,6.96,1,1,0,266,1,0,resort,1
2121,2022-01-17 17:53:00,2022-01-10 18:54:00,3,28.0,2.6033333333333335,7.8100000000000005,2,1,6,256,1,0,resort,0
2122,2022-01-14 18:56:00,2022-01-14 18:56:00,1,38.0,38.19,38.19,1,1,0,259,1,1,public area,0
2123,2022-01-26 20:30:00,2022-01-26 20:30:00,1,300.0,33.58,33.58,1,1,0,247,1,0,resort,1
2124,2022-01-14 14:09:00,2022-01-07 11:01:00,7,34.0,16.009999999999998,112.07,6,3,7,259,1,1,public area,0
2125,2022-01-11 17:35:00,2021-11-19 17:46:00,10,185.2,19.485,194.85,3,3,52,262,1,0,hotel,1
2126,2022-01-16 20:32:00,2021-10-09 17:58:00,10,312.4,37.184000000000005,371.84000000000003,6,1,99,257,1,0,apartment,1
2127,2022-01-23 11:46:00,2022-01-22 11:02:00,3,30.0,19.889999999999997,59.669999999999995,2,2,1,250,1,1,public area,0
2128,2022-01-30 14:40:00,2022-01-04 21:07:00,2,217.0,11.14,22.28,1,1,25,243,1,0,apartment,0
2129,2022-01-18 10:11:00,2022-01-18 10:06:00,2,6.5,0.75,1.5,1,1,0,255,1,0,public area,1
2130,2022-01-14 19:55:00,2022-01-14 18:54:00,2,285.0,31.54,63.08,1,1,0,259,1,0,camping,1
2131,2021-12-31 19:22:00,2021-12-31 19:22:00,1,341.0,36.96,36.96,1,1,0,273,1,0,resort,1
2132,2022-01-24 16:26:00,2021-10-01 05:56:00,107,153.83177570093457,14.044953271028037,1502.81,3,2,115,249,1,0,public area,1
2133,2022-01-17 14:58:00,2021-11-23 13:40:00,2,71.0,12.105,24.21,2,2,55,256,1,0,public area,0
2134,2022-01-21 17:56:00,2022-01-14 15:06:00,2,78.0,3.2,6.4,1,1,7,252,1,0,company,1
2135,2022-01-22 10:56:00,2022-01-22 10:56:00,1,35.0,2.2,2.2,1,1,0,251,1,0,public institution,0
2137,2022-01-18 14:12:00,2022-01-17 05:41:00,2,40.5,14.925,29.85,2,2,1,255,1,1,public area,0
2138,2022-01-04 18:30:00,2022-01-02 20:23:00,3,185.0,18.813333333333333,56.44,2,1,1,269,1,0,resort,1
2139,2022-01-07 14:04:00,2022-01-06 09:28:00,2,94.0,9.870000000000001,19.740000000000002,2,2,1,266,1,0,company,1
2140,2022-01-03 19:20:00,2022-01-03 17:08:00,2,60.0,25.95,51.9,1,1,0,270,1,0,hotel,1
2141,2022-01-01 16:56:00,2022-01-01 16:56:00,1,25.0,10.58,10.58,1,1,0,272,1,1,market,0
2142,2022-01-30 15:07:00,2022-01-28 18:32:00,5,153.4,19.392000000000003,96.96000000000001,3,2,1,243,1,0,resort,1
2143,2022-01-18 21:09:00,2022-01-18 15:56:00,2,170.5,19.349999999999998,38.699999999999996,2,1,0,255,1,0,resort,1
2144,2022-01-24 07:45:00,2022-01-20 20:45:00,4,135.75,15.0525,60.21,3,3,3,249,1,0,company,1
2145,2022-01-17 22:49:00,2021-12-14 18:57:00,19,182.21052631578948,20.993684210526315,398.88,2,1,34,255,1,0,restaurant,1
2146,2022-01-15 17:05:00,2022-01-15 17:05:00,1,60.0,6.79,6.79,1,1,0,258,1,0,hotel,1
2147,2022-01-08 08:12:00,2022-01-07 16:02:00,2,53.5,6.135,12.27,1,1,0,265,1,0,hotel,1
2148,2022-01-20 14:44:00,2022-01-20 14:44:00,1,38.0,4.43,4.43,1,1,0,253,1,0,public area,1
2149,2022-01-23 18:39:00,2022-01-23 18:39:00,1,292.0,33.25,33.25,1,1,0,250,1,0,resort,1
2150,2022-01-04 18:16:00,2022-01-04 18:16:00,1,63.0,3.62,3.62,1,1,0,269,1,0,market,1
2152,2022-01-18 17:35:00,2022-01-11 17:31:00,2,87.5,6.0,12.0,1,1,7,255,1,0,public institution,0
2153,2022-01-09 23:01:00,2021-10-02 15:41:00,14,109.07142857142857,13.135,183.89,3,1,99,263,1,0,apartment,1
2154,2022-01-19 17:15:00,2022-01-03 14:01:00,6,109.16666666666667,6.245,37.47,4,2,16,254,1,0,market,0
2155,2022-01-27 09:54:00,2022-01-27 09:54:00,1,4.0,0.5,0.5,1,1,0,246,1,0,public institution,0
2156,2022-01-09 08:35:00,2022-01-08 21:16:00,2,41.0,4.67,9.34,2,1,0,264,1,1,hotel,0
2157,2022-01-23 14:50:00,2022-01-23 14:50:00,1,28.0,3.06,3.06,1,1,0,250,1,0,public area,1
2158,2022-01-24 20:28:00,2022-01-24 20:28:00,1,300.0,33.79,33.79,1,1,0,249,1,0,hotel,1
2159,2022-01-26 15:12:00,2022-01-26 15:12:00,1,51.0,5.95,5.95,1,1,0,247,1,0,restaurant,0
2161,2021-12-31 18:04:00,2021-12-29 15:29:00,3,799.3333333333334,22.136666666666667,66.41,1,1,2,273,1,0,hotel,0
2162,2022-01-14 23:01:00,2022-01-14 22:39:00,2,291.5,29.5,59.0,1,1,0,258,1,0,hotel,1
2163,2022-01-17 17:08:00,2022-01-17 17:08:00,1,96.0,11.21,11.21,1,1,0,256,1,0,company,0
